Country.Code,Years,TotalGHGEmission.percapita,GDP,SelfHarm.inc.rate
STP,2018,-4.56E-07,1825.599718,15.97298942
STP,2019,-3.31E-07,1935.293182,16.39383674
STP,2020,-5.50E-07,2167.220018,16.67120916
SAU,2000,2.12963852389106e-05,11714.56237,17.43064396
SAU,2001,2.09114546184213e-05,10805.31133,17.86858711
SAU,2002,2.0876298300868e-05,10586.05435,18.45070396
SAU,2003,2.1325249842083e-05,11487.22041,19.13075713
SAU,2004,2.14894801489414e-05,13154.4979,19.86160531
SAU,2005,2.18758612035376e-05,15975.74738,20.59639976
SAU,2006,2.20473565953982e-05,17563.61454,21.39609584
SAU,2007,2.21083547963586e-05,18596.15026,22.31303796
SAU,2008,2.27825018141413e-05,22320.4889,23.28060943
SAU,2009,2.2702471511072e-05,17718.39116,24.23158377
SAU,2010,2.47823225877429e-05,22028.37902,25.09823671
SAU,2011,2.4915778487109e-05,26966.29416,25.89350138
SAU,2012,2.5242703532263e-05,28348.57301,26.66908572
SAU,2013,2.42256517194249e-05,27290.19781,27.41664294
SAU,2014,2.51492576301765e-05,27079.67339,28.1274569
SAU,2015,2.49445958936265e-05,22453.57155,28.7923826
SAU,2016,2.41749471267193e-05,21515.66001,29.49593909
SAU,2017,2.40033243638781e-05,23081.20453,30.24503926
SAU,2018,2.40949108931659e-05,28036.02647,30.91961244
SAU,2019,2.4266001778418e-05,27892.84215,31.40053486
SAU,2020,2.29486370497941e-05,23271.40376,31.76090518
SEN,2000,5.70310164462002e-08,603.2331625,31.25368164
SEN,2001,1.36199735590391e-07,637.2135306,31.18563802
SEN,2002,1.40174852148064e-07,669.4304473,31.04160245
SEN,2003,1.32541430156543e-07,817.8880342,30.87785697
SEN,2004,2.04642909466217e-07,918.1020795,30.75301654
SEN,2005,2.72013494404151e-07,979.8461015,30.72083838
SEN,2006,2.88580249865784e-07,1017.201967,30.86869491
SEN,2007,3.62155940387129e-07,1188.938778,31.1812704
SEN,2008,4.11836408439932e-07,1398.79218,31.55661341
SEN,2009,4.6192107584514e-07,1308.694043,31.8912131
SEN,2010,5.07043180939159e-07,1275.883575,32.08255138
SEN,2011,5.68698092129292e-07,1374.675919,32.11947236
SEN,2012,5.93358849539405e-07,1326.837988,32.09095125
SEN,2013,6.26926895628418e-07,1379.831966,32.0390425
SEN,2014,6.73249811229456e-07,1398.891376,32.00548044
SEN,2015,7.73997382777105e-07,1218.006136,32.03316158
SEN,2016,8.54739569022518e-07,1266.439572,32.21241154
SEN,2017,8.30416693968763e-07,1356.805184,32.55096304
SEN,2018,8.63690453823928e-07,1452.556126,32.96363643
SEN,2019,8.75342033674471e-07,1431.181289,33.36736207
SEN,2020,8.91447064928988e-07,1461.087204,33.99121472
SYC,2000,3.69772343493856e-09,8063.655006,41.81156469
SYC,2001,8.80520184231915e-07,8153.298637,41.63561462
SYC,2002,-9.20E-08,8864.169195,41.3193425
SYC,2003,-3.14E-08,9070.284608,40.93940146
SYC,2004,3.71021521673234e-06,10827.67164,40.57259762
SYC,2005,2.52962900383789e-06,11802.11183,40.2976134
SYC,2006,3.63002364066194e-06,12782.99389,40.07895164
SYC,2007,1.29949548998624e-06,12669.30267,39.84495458
SYC,2008,1.97111182667096e-06,11265.43763,39.62654016
SYC,2009,3.11461889161264e-06,9747.091805,39.44586666
SYC,2010,1.88147488024953e-06,10934.79495,39.32654338
SYC,2011,4.12849807298636e-07,12110.09375,39.26134704
SYC,2012,1.69643160481524e-06,12337.15547,39.23335341
SYC,2013,7.02620373767357e-07,14821.29215,39.25890829
SYC,2014,2.00527588962226e-06,15188.19022,39.352959
SYC,2015,2.51875956711162e-06,15333.10517,39.52893228
SYC,2016,3.72846625896469e-06,16566.9946,39.96410329
SYC,2017,4.11401980321985e-06,17480.36519,40.66050692
SYC,2018,2.76658192265559e-06,18440.23405,41.36794429
SYC,2019,3.44276568501921e-06,19141.51187,41.84319514
SYC,2020,4.01068432491723e-06,14041.47541,42.19768422
SGP,2000,1.4152755526657e-05,23852.83895,99.05119699
SGP,2001,1.41441107468997e-05,21699.74149,97.51943586
SGP,2002,1.22523737113711e-05,22159.83737,96.02487035
SGP,2003,1.20466819253111e-05,23730.38401,94.62255493
SGP,2004,1.25355680227635e-05,27608.08001,93.07435899
SGP,2005,1.17422866067071e-05,29961.31728,91.70366489
SGP,2006,1.14416550320185e-05,33768.45282,90.20769738
SGP,2007,1.10986817544963e-05,39432.88602,88.24373292
SGP,2008,1.03756956446631e-05,40008.57205,86.0130606
SGP,2009,1.02669975958247e-05,38926.80544,84.24255741
SGP,2010,1.13877195014431e-05,47236.68308,82.85826189
SGP,2011,1.16151087796951e-05,53891.45703,81.63883323
SGP,2012,1.09839796688412e-05,55547.55531,80.20716482
SGP,2013,1.14418311582427e-05,56967.42579,78.772255
SGP,2014,1.16415563198436e-05,57564.80231,77.60603278
SGP,2015,1.18360029499538e-05,55645.60686,76.83248881
SGP,2016,1.1349828428492e-05,56899.91818,76.37251176
SGP,2017,1.22702593771165e-05,61162.09739,76.19188032
SGP,2018,1.18558328231663e-05,66840.63734,76.01451179
SGP,2019,1.21577033608255e-05,66081.71992,75.76229293
SGP,2020,1.19297577283225e-05,61466.80368,75.51732472
SVK,2000,7.61655829213617e-06,5421.644844,79.543643
SVK,2001,7.86450008895925e-06,5712.478028,79.22050067
SVK,2002,7.71950517322954e-06,6554.628084,78.89814139
SVK,2003,7.94787409177176e-06,8675.396337,78.58478145
SVK,2004,7.8807880452992e-06,10650.12901,78.29102256
SVK,2005,8.54659398709092e-06,11641.54103,78.02471724
SVK,2006,8.07845966186083e-06,13167.89547,77.73464871
SVK,2007,7.9759283536591e-06,16110.48173,77.37821027
SVK,2008,8.11388909905929e-06,18744.31923,76.97433459
SVK,2009,7.34307811182447e-06,16586.75278,76.54496579
SVK,2010,7.99981006887229e-06,16899.44868,76.11079979
SVK,2011,7.60672082608425e-06,18469.43543,75.4660932
SVK,2012,6.98273663685727e-06,17516.96911,74.54671562
SVK,2013,6.93117976101125e-06,18312.78051,73.58450801
SVK,2014,6.78001103227022e-06,18770.92899,72.81151223
SVK,2015,6.84519951967264e-06,16442.07609,72.46044093
SVK,2016,6.99851108437471e-06,16636.07691,72.64068558
SVK,2017,7.41889663834894e-06,17645.52987,73.14185121
SVK,2018,7.48900587155215e-06,19573.3717,73.71872559
SVK,2019,6.89171010608992e-06,19406.05897,74.12985159
SVK,2020,6.17476978112697e-06,19735.48583,74.26356529
SVN,2000,7.11811657050919e-06,10135.72191,156.2841078
SVN,2001,7.99097416744476e-06,10375.62559,154.7819926
SVN,2002,7.79306403012239e-06,11639.12978,153.1837447
SVN,2003,7.88722739965717e-06,14711.67487,151.4629315
SVN,2004,8.06725247519795e-06,17103.82978,149.580901
SVN,2005,8.13247260399285e-06,17969.70959,147.5184622
SVN,2006,8.18479341939779e-06,19563.00506,144.5787615
SVN,2007,7.91448683478997e-06,23725.1596,140.5004306
SVN,2008,8.32873237039632e-06,27461.97642,135.9385027
SVN,2009,7.1818025375686e-06,24501.78973,131.5390477
SVN,2010,7.24354346394557e-06,23329.84177,127.9536968
SVN,2011,6.75667842109699e-06,24940.62848,124.9136501
SVN,2012,6.48938657634145e-06,22442.14179,121.851169
SVN,2013,7.16948396395452e-06,23236.96553,119.0009345
SVN,2014,9.29257315783858e-06,24013.06821,116.5836471
SVN,2015,9.45209933846402e-06,20697.27485,114.8266044
SVN,2016,9.87921795295205e-06,21447.83778,113.4825988
SVN,2017,1.01129603927239e-05,23303.07771,112.2419266
SVN,2018,1.00346497940589e-05,25888.04811,111.2494761
SVN,2019,6.80482765390481e-06,25814.16872,110.6462028
SVN,2020,6.20889556268279e-06,25392.06511,110.6677155
SLB,2000,4.81441372718625e-06,953.1719014,83.79961692
SLB,2001,4.77105482883384e-06,911.7919354,83.6933453
SLB,2002,7.80298511376076e-06,756.8902965,83.46869679
SLB,2003,6.02847985858751e-06,895.9892727,83.20165523
SLB,2004,7.78995851339307e-06,986.081904,82.97020523
SLB,2005,1.31601391073942e-05,1144.457585,82.85269037
SLB,2006,1.11860600414163e-05,1255.625891,82.88204304
SLB,2007,1.33550332296324e-05,1390.156966,83.02473323
SLB,2008,1.54043908095678e-05,1525.850924,83.24343309
SLB,2009,1.28107986050129e-05,1554.707237,83.50195739
SLB,2010,1.49506161720779e-05,1685.15499,83.76496664
SLB,2011,1.29933356843809e-05,1924.052773,84.15478155
SLB,2012,1.71638720654944e-05,2066.253523,84.72554657
SLB,2013,1.69447595996269e-05,2161.395736,85.33192977
SLB,2014,2.13318679608629e-05,2164.944239,85.82952686
SLB,2015,2.23282218903216e-05,2045.478895,86.07356754
SLB,2016,2.42068362674541e-05,2082.62989,85.82887953
SLB,2017,2.45363672426466e-05,2143.574652,85.19753145
SLB,2018,2.37631874725885e-05,2278.206339,84.5393292
SLB,2019,2.3157274561318e-05,2223.665026,84.21397913
SLB,2020,2.26635934549186e-05,2063.331015,84.62632908
SOM,2000,2.13918021775342e-06,386.1192744,30.05456021
SOM,2001,2.71606446838629e-06,244.9148425,30.03937213
SOM,2002,2.50211961952502e-06,229.5989183,30.04005202
SOM,2003,2.46464961651127e-06,286.2730252,30.04083995
SOM,2004,3.6060506966347e-06,375.4103262,30.02600833
SOM,2005,3.69913158568193e-06,439.9799078,29.98079369
SOM,2006,3.64638446605905e-06,457.9966622,29.87465392
SOM,2007,3.28998279721004e-06,479.6356281,29.71454831
SOM,2008,3.23108364820145e-06,507.0374433,29.54167315
SOM,2009,3.34383645923181e-06,246.5132517,29.39791841
SOM,2010,3.59110881018999e-06,219.2024539,29.32648766
SOM,2011,4.02799293536311e-06,235.3259456,29.33559096
SOM,2012,3.98920325234569e-06,350.2619467,29.38765221
SOM,2013,4.75506841940779e-06,393.398705,29.45808487
SOM,2014,5.07468388411522e-06,429.431656,29.53278552
SOM,2015,4.90387350208732e-06,445.5830786,29.60036121
SOM,2016,4.735461092751e-06,460.928492,29.67435266
SOM,2017,4.56198246936355e-06,510.939953,29.76686561
SOM,2018,4.4293323139505e-06,509.5258024,29.859637
SOM,2019,4.3020101527225e-06,539.8939316,29.93338916
SOM,2020,4.16780397270081e-06,518.1847785,30.06291381
ZAF,2000,9.31109661616092e-06,3217.846934,83.49358781
ZAF,2001,9.58251133143285e-06,2847.151919,83.23941393
ZAF,2002,9.67848108936771e-06,2688.23676,83.07660317
ZAF,2003,1.0007344689568e-05,4062.21756,82.83323382
ZAF,2004,1.07102670077686e-05,5221.463337,82.34329629
ZAF,2005,1.11190994760501e-05,5836.876633,81.45218435
ZAF,2006,1.10208517785523e-05,6077.382934,79.70903966
ZAF,2007,1.12837953266215e-05,6591.85536,77.08074525
ZAF,2008,1.18568317439016e-05,6184.754743,74.03793804
ZAF,2009,1.08368815374483e-05,6374.7056,71.04176372
ZAF,2010,1.09243971201235e-05,7973.471958,68.5484901
ZAF,2011,1.04074963008446e-05,8646.055711,66.33173427
ZAF,2012,1.06284588461536e-05,8076.976785,64.01305173
ZAF,2013,1.05341703696411e-05,7331.654674,61.82576892
ZAF,2014,1.06404015423159e-05,6856.731371,60.00257445
ZAF,2015,9.87508060366546e-06,6112.273825,58.77520181
ZAF,2016,9.60987451682952e-06,5651.205852,58.0729999
ZAF,2017,9.79767524553848e-06,6618.335083,57.64268072
ZAF,2018,9.6811695412081e-06,6914.178032,57.4516757
ZAF,2019,9.60302417177586e-06,6533.71121,57.46940597
ZAF,2020,8.43894496155955e-06,5580.603831,57.80342698
ESP,2000,8.78081478482574e-06,14743.2671,53.16193336
ESP,2001,8.65552347427977e-06,15368.2338,52.87957524
ESP,2002,8.99311582731212e-06,17111.06851,52.56502832
ESP,2003,9.08386566730615e-06,21522.0171,52.22599544
ESP,2004,9.30967749676476e-06,24925.02678,51.87384438
ESP,2005,9.49054655957857e-06,26450.95301,51.52156787
ESP,2006,9.11355480721708e-06,28421.68653,51.1182614
ESP,2007,9.38005943068759e-06,32652.01559,50.63960317
ESP,2008,8.4745963723024e-06,35603.24833,50.13727469
ESP,2009,7.61807931704771e-06,32279.82085,49.66060747
ESP,2010,7.25905162810653e-06,30658.74223,49.26230112
ESP,2011,7.22291655528563e-06,31824.62191,48.88064589
ESP,2012,7.10331621485918e-06,28456.44382,48.46744579
ESP,2013,6.55498294778566e-06,29218.91052,48.08722284
ESP,2014,6.48923357349372e-06,29694.88749,47.80680874
ESP,2015,6.71214829671469e-06,25969.83831,47.6925365
ESP,2016,6.52776429047875e-06,26740.68518,47.83190956
ESP,2017,6.79467294351481e-06,28367.93926,48.16238016
ESP,2018,6.62192249653691e-06,30592.12648,48.52118924
ESP,2019,6.20391452716809e-06,29776.20115,48.74743969
ESP,2020,5.37240960776326e-06,27230.35999,48.80846824
LKA,2000,1.57647928627578e-06,846.4608133,202.9436838
LKA,2001,1.51995662120934e-06,803.5440266,198.0129045
LKA,2002,1.54911058161286e-06,834.9360149,192.3276862
LKA,2003,1.62205177239369e-06,946.3822551,186.1984207
LKA,2004,1.57118282642455e-06,1028.620681,179.9407333
LKA,2005,1.69681494207412e-06,1207.219948,173.8670725
LKA,2006,1.62696694755231e-06,1389.506256,167.0597131
LKA,2007,1.63273034169255e-06,1578.634511,159.0979096
LKA,2008,1.68334692398384e-06,1973.584769,151.0602903
LKA,2009,1.60566108775423e-06,2026.6594,144.0283042
LKA,2010,1.69610848442669e-06,2808.367792,139.0631123
LKA,2011,1.79723993205213e-06,3224.957363,135.4664297
LKA,2012,1.87604236253947e-06,3327.776124,131.9612084
LKA,2013,1.81998056837503e-06,3740.615893,128.7419596
LKA,2014,1.83819424391183e-06,3971.919131,125.9928543
LKA,2015,2.04038626609442e-06,4060.131397,123.8994595
LKA,2016,2.13872884152954e-06,4149.761055,122.1254676
LKA,2017,1.98336597649692e-06,4401.05567,120.4326793
LKA,2018,1.99806183664052e-06,4360.584735,119.1544186
LKA,2019,2.04349401458515e-06,4082.694049,118.6211096
LKA,2020,2.01147862584972e-06,3846.174496,119.4278747
KNA,2000,-9.48E-07,9319.655451,13.42630584
KNA,2001,-9.07E-07,10022.59192,13.265661
KNA,2002,-7.39E-07,10453.65871,13.07001571
KNA,2003,-6.80E-07,10175.62954,12.87897321
KNA,2004,-5.33E-07,10944.61837,12.7318954
KNA,2005,-6.52E-07,11783.78672,12.66752141
KNA,2006,-5.26E-07,13837.84953,12.67267657
KNA,2007,-3.40E-07,14757.95798,12.70516984
KNA,2008,-2.22E-07,16604.94486,12.75958809
KNA,2009,-4.26E-09,16503.41193,12.83032289
KNA,2010,1.72906971779874e-07,16622.94579,12.91178256
KNA,2011,-2.82E-07,17832.45729,12.9940112
KNA,2012,-4.08E-07,17532.0559,13.07345084
KNA,2013,-1.68E-07,18580.13019,13.15416849
KNA,2014,-5.10E-08,20219.39542,13.24053779
KNA,2015,7.22067661987385e-08,20328.80035,13.33714169
KNA,2016,2.76155071694105e-07,21387.54155,13.66248267
KNA,2017,1.16896918172157e-07,22464.98996,14.26494602
KNA,2018,2.40384615384615e-07,22901.38164,14.89256275
KNA,2019,6.02743227125575e-07,23595.49232,15.29366857
KNA,2020,9.81438020055473e-08,18859.01904,15.44642428
LCA,2000,1.93612245927271e-06,5879.561914,19.44681284
LCA,2001,1.70060597739598e-06,5570.452471,19.244166
LCA,2002,1.24102177046665e-06,5567.894284,18.98845361
LCA,2003,1.53090025525231e-06,6058.606221,18.73086493
LCA,2004,1.41683765731647e-06,6494.600349,18.52230703
LCA,2005,1.51223934723481e-06,6863.436419,18.41282404
LCA,2006,1.7138845048278e-06,7611.178567,18.3880752
LCA,2007,1.89856817558626e-06,7964.382115,18.38822088
LCA,2008,1.4786029098147e-06,8516.960755,18.40082607
LCA,2009,1.56885600080062e-06,8250.521807,18.41452809
LCA,2010,2.58387651691573e-06,8673.687203,18.41758207
LCA,2011,1.34516097112357e-06,9128.99442,18.38964472
LCA,2012,1.33382004438341e-06,9260.300066,18.33397031
LCA,2013,1.6046698083279e-06,9576.234634,18.27268745
LCA,2014,1.81580126106881e-06,10044.82184,18.22906893
LCA,2015,1.84728852805809e-06,10334.92256,18.22662278
LCA,2016,1.93400362091935e-06,10638.1902,18.41250674
LCA,2017,1.9683342595638e-06,11333.19639,18.80628956
LCA,2018,1.9195896439325e-06,11642.74032,19.23685281
LCA,2019,2.64886497317926e-06,11794.20565,19.53381329
LCA,2020,2.32426367461431e-06,8411.199418,19.65880579
VCT,2000,3.81346602668545e-07,3768.955366,16.70032208
VCT,2001,4.26427960987128e-07,4071.086011,16.67096697
VCT,2002,4.79059878073526e-07,4303.279768,16.63340959
VCT,2003,5.02912295277574e-07,4499.614542,16.58752641
VCT,2004,5.34408649798378e-07,4873.489477,16.53386315
VCT,2005,5.58470431302801e-07,5157.393739,16.47274001
VCT,2006,6.32956594711375e-07,5744.827862,16.39295953
VCT,2007,6.93080847477383e-07,6398.191235,16.29170617
VCT,2008,7.3314839499946e-07,6598.905315,16.1820833
VCT,2009,1.13837912187353e-06,6463.787773,16.07687182
VCT,2010,8.91241280841041e-07,6551.96836,15.98848105
VCT,2011,6.50211707468747e-07,6527.689969,15.87137118
VCT,2012,8.19415832842849e-07,6713.807686,15.70134645
VCT,2013,7.59236140010173e-07,7072.467372,15.52272371
VCT,2014,8.56465336867067e-07,7168.828753,15.37956744
VCT,2015,8.83507853403141e-07,7353.735561,15.31643069
VCT,2016,9.44061533253721e-07,7656.900429,15.4725853
VCT,2017,1.02495670196758e-06,7988.04445,15.84009759
VCT,2018,9.61630101214189e-07,8428.126772,16.24299895
VCT,2019,9.65756909577889e-07,8743.332021,16.5048324
VCT,2020,7.78548383980836e-07,8395.099889,16.64397812
SDN,2000,3.77443874184417e-06,362.1168823,42.85862491
SDN,2001,3.8698772687089e-06,451.2933044,42.7527039
SDN,2002,3.89988931095083e-06,506.2626343,42.53413232
SDN,2003,3.92943746553682e-06,580.3202515,42.26129258
SDN,2004,3.93317824864039e-06,705.1133423,41.98597031
SDN,2005,3.96812226197031e-06,905.5436401,41.74283611
SDN,2006,3.97324242434188e-06,1132.474609,41.52677747
SDN,2007,3.97232827907711e-06,1444.372192,41.31849762
SDN,2008,3.91837611133483e-06,1527.582397,41.12529905
SDN,2009,3.86585273391307e-06,1178.221802,40.95470667
SDN,2010,3.79727748591752e-06,1305.635986,40.80965578
SDN,2011,3.63181440945174e-06,1332.657227,40.67558622
SDN,2012,3.60221972225684e-06,1019.222107,40.54383972
SDN,2013,3.55539450761051e-06,1138.627808,40.42763558
SDN,2014,3.51057578334752e-06,1275.438354,40.34438527
SDN,2015,3.49090784076356e-06,1292.379639,40.31025436
SDN,2016,3.48042840247861e-06,1033.215942,40.35205907
SDN,2017,3.35458335668617e-06,966.5056763,40.46205467
SDN,2018,3.34242613416288e-06,731.0274658,40.61710773
SDN,2019,3.24415193363949e-06,709.9752808,40.80596519
SDN,2020,3.13779895207083e-06,577.7952271,41.41431323
SUR,2000,1.43994561967762e-05,1988.221729,56.3722572
SUR,2001,1.41483064781322e-05,1714.648466,56.67902026
SUR,2002,1.2693358788926e-05,2202.340682,57.20934063
SUR,2003,1.28878743478656e-05,2516.10404,57.82743072
SUR,2004,1.2976846726066e-05,2887.772173,58.39738229
SUR,2005,1.3364772304949e-05,3453.428659,58.78406599
SUR,2006,1.29530263982461e-05,5002.657987,59.00844681
SUR,2007,1.25999969869081e-05,5530.176156,59.19845016
SUR,2008,1.26145427132872e-05,6576.085463,59.37922304
SUR,2009,1.99110322903482e-05,7129.576863,59.57682487
SUR,2010,2.02461071822782e-05,7943.604828,59.81707329
SUR,2011,2.04388524257149e-05,7949.888672,60.19825201
SUR,2012,2.103431544186e-05,8851.240507,60.71827845
SUR,2013,3.3709008470704e-05,9043.192815,61.25201898
SUR,2014,2.54911161976666e-05,9108.189054,61.67523421
SUR,2015,2.80899958220647e-05,8813.617054,61.86238775
SUR,2016,2.92816589168653e-05,5644.206106,61.61064494
SUR,2017,2.90311985757428e-05,6049.521286,61.02530355
SUR,2018,2.92257215439865e-05,6665.741805,60.44564301
SUR,2019,2.98587908242099e-05,6629.667752,60.20674135
SUR,2020,2.94112363367341e-05,4755.392217,60.64407332
SWE,2000,3.62598115059227e-06,29632.77361,139.6852706
SWE,2001,3.49575537659792e-06,27259.48067,137.4627563
SWE,2002,3.75265631502131e-06,29957.93877,135.4111787
SWE,2003,4.15243905910421e-06,37292.42143,133.5849206
SWE,2004,4.69021566723904e-06,42758.20155,132.0617389
SWE,2005,4.1255886768498e-06,43378.61521,130.9027737
SWE,2006,3.12344963193126e-06,46531.60011,130.0222611
SWE,2007,3.49203965154701e-06,53568.56455,129.2783113
SWE,2008,2.66216554946795e-06,55817.43927,128.6477968
SWE,2009,2.11459571770331e-06,46707.86732,128.1029613
SWE,2010,2.50891276146215e-06,52542.82741,127.6190679
SWE,2011,2.01256972406062e-06,60379.77482,127.0888128
SWE,2012,1.6618424698935e-06,57749.82513,126.468719
SWE,2013,1.65771580476146e-06,60844.27671,125.8489803
SWE,2014,1.50711986559558e-06,59583.714,125.3120921
SWE,2015,1.76859588133137e-06,51197.95293,124.9419982
SWE,2016,1.68374048997867e-06,51820.39725,124.6251261
SWE,2017,1.99035604369907e-06,53300.85873,124.2432421
SWE,2018,1.70968394374801e-06,54181.90698,123.876096
SWE,2019,1.44968030098979e-06,51773.04646,123.5900552
SWE,2020,1.02063642216762e-06,52653.75659,123.2911432
CHE,2000,8.17336534780944e-06,38865.02194,158.0725118
CHE,2001,7.47717727079966e-06,39638.79111,155.4992468
CHE,2002,6.9616773554299e-06,42458.73847,152.4772618
CHE,2003,7.08167228754976e-06,49335.74563,149.1348542
CHE,2004,7.12647800125175e-06,54659.45715,145.6004377
CHE,2005,7.1441009047191e-06,56242.89336,142.0032078
CHE,2006,7.14407689859371e-06,59011.03246,138.0902947
CHE,2007,6.95777856441636e-06,64989.15533,133.6826839
CHE,2008,6.90454288394839e-06,74175.19279,129.0157454
CHE,2009,6.45026989871034e-06,71568.31239,124.3295142
CHE,2010,6.64713161520473e-06,76531.37294,119.8597243
CHE,2011,6.27961333593179e-06,90476.75897,115.2796084
CHE,2012,6.22796869921836e-06,85836.20768,110.3739028
CHE,2013,6.37015649967253e-06,87304.33058,105.5655983
CHE,2014,6.05678665674887e-06,88724.99094,101.2677037
CHE,2015,5.68534757333506e-06,83806.4476,97.89236363
CHE,2016,5.68605972910684e-06,82153.07454,95.05377629
CHE,2017,5.55299201120703e-06,82254.37693,92.36422372
CHE,2018,5.47663826474171e-06,85217.36915,90.23904881
CHE,2019,5.27395023835956e-06,84121.93103,89.0987229
CHE,2020,5.00276273890051e-06,85897.78433,89.05955311
SYR,2000,5.10383289032839e-06,1138.188485,18.06132454
SYR,2001,4.54022435072251e-06,1186.829135,18.11554091
SYR,2002,4.18271761722871e-06,1183.247345,18.20476603
SYR,2003,4.10816613465393e-06,1220.179077,18.319592
SYR,2004,4.05986843450697e-06,1368.114823,18.44890686
SYR,2005,4.59059116914019e-06,1533.901665,18.58271702
SYR,2006,4.48892912581144e-06,1718.783472,18.79724984
SYR,2007,4.40876503085478e-06,1937.611386,19.12166504
SYR,2008,4.23931452332265e-06,2429.124771,19.4838737
SYR,2009,4.0505631145041e-06,2462.201936,19.81044574
SYR,2010,3.94320967479437e-06,2730.614771,20.01819806
SYR,2011,3.69093182483963e-06,2952.143494,20.1105963
SYR,2012,2.91882652732368e-06,1897.66115,20.16835434
SYR,2013,2.20870371174635e-06,985.8926692,20.22472284
SYR,2014,2.11732376479253e-06,1060.591059,20.30644473
SYR,2015,2.11609824193196e-06,847.7316319,20.42480437
SYR,2016,2.08614391475929e-06,656.3490586,20.90687052
SYR,2017,2.17865921013564e-06,851.5020053,21.83161545
SYR,2018,2.16144831057759e-06,1098.066864,22.81142144
SYR,2019,2.02724499833788e-06,1109.53926,23.43709042
SYR,2020,1.92388591633531e-06,572.3552898,23.69563719
TJK,2000,1.38209486955297e-06,136.9257164,30.19641165
TJK,2001,1.27841704959767e-06,168.6762854,29.46147309
TJK,2002,1.38497526436199e-06,186.9516383,28.64223127
TJK,2003,1.25860262894088e-06,233.5812485,27.88110134
TJK,2004,1.54826997000389e-06,305.7451586,27.31930201
TJK,2005,1.44271537332917e-06,333.9271509,27.09577996
TJK,2006,1.51210771532282e-06,401.0184033,27.1994723
TJK,2007,1.68947652483982e-06,516.9972106,27.47713724
TJK,2008,1.49071943854814e-06,703.3273759,27.86107011
TJK,2009,1.35867656934433e-06,664.7956557,28.2810515
TJK,2010,1.31344939932497e-06,737.3388832,28.66719076
TJK,2011,1.27981791192985e-06,833.6019782,29.05422797
TJK,2012,1.37087407618887e-06,952.4528197,29.50776086
TJK,2013,1.36412029903889e-06,1028.197043,30.00737919
TJK,2014,1.50404388934992e-06,1081.544029,30.53050672
TJK,2015,1.55485293573227e-06,956.9163109,31.05747759
TJK,2016,1.63221320625684e-06,788.7104817,31.70202136
TJK,2017,1.78312748061677e-06,829.4571476,32.47338298
TJK,2018,1.88825305809946e-06,834.2884046,33.1945479
TJK,2019,1.94447703171239e-06,871.0223729,33.68701282
TJK,2020,1.97154465290364e-06,834.3117155,33.83509841
TZA,2000,3.3683225861985e-06,401.6981506,27.86876631
TZA,2001,3.29793777818638e-06,396.6387329,27.66500599
TZA,2002,3.26815443872126e-06,402.6490479,27.45363252
TZA,2003,3.22773352228141e-06,422.1835938,27.24885111
TZA,2004,3.18010642338842e-06,450.3852844,27.06394132
TZA,2005,3.14364404785494e-06,483.3348694,26.91219134
TZA,2006,3.09531215636162e-06,475.7467346,26.75229536
TZA,2007,3.00681936788907e-06,543.1983032,26.55854545
TZA,2008,2.97657582928814e-06,675.9772339,26.36676312
TZA,2009,2.91605290573755e-06,693.8235474,26.21268487
TZA,2010,2.91655071100704e-06,736.5301514,26.13209045
TZA,2011,2.94015122997455e-06,775.3927612,26.11267281
TZA,2012,2.91670413427038e-06,861.9699097,26.11952828
TZA,2013,2.91822518571146e-06,963.0571289,26.15165581
TZA,2014,2.86286934144103e-06,1022.748413,26.20742486
TZA,2015,2.84580473540647e-06,939.1273193,26.28549706
TZA,2016,2.79257512813101e-06,953.0107422,26.47049306
TZA,2017,2.7076293791751e-06,986.6740112,26.78885992
TZA,2018,2.65148102329947e-06,1023.106262,27.14882819
TZA,2019,2.64937370142346e-06,1063.32251,27.45767799
TZA,2020,2.62357650045845e-06,1117.415283,27.89522662
THA,2000,4.4082960185177e-06,2005.976945,88.88373887
THA,2001,4.55829220720489e-06,1889.934325,86.77779637
THA,2002,4.70115839781191e-06,2089.751831,83.869939
THA,2003,4.89091521409747e-06,2347.540013,80.57698676
THA,2004,5.17824751913412e-06,2641.562687,77.31696604
THA,2005,5.32467339680951e-06,2867.703834,74.50708673
THA,2006,5.3595718294974e-06,3331.320435,71.87318649
THA,2007,5.50610161539095e-06,3918.528174,69.06286264
THA,2008,5.49878785557432e-06,4309.135093,66.3987798
THA,2009,5.44105877358374e-06,4135.43987,64.19570569
THA,2010,5.7217580071767e-06,4973.862888,62.68200555
THA,2011,5.68070222461399e-06,5373.623283,61.64257657
THA,2012,5.91324702606417e-06,5725.528028,60.76741119
THA,2013,6.03149420015264e-06,6018.082447,60.04728127
THA,2014,5.84139449994615e-06,5801.197892,59.43560349
THA,2015,5.83977682701194e-06,5688.853354,58.91565444
THA,2016,5.84610682375085e-06,5833.577156,58.43841047
THA,2017,5.8631225912883e-06,6413.091825,58.02192434
THA,2018,5.80881726495511e-06,7099.776501,57.74776429
THA,2019,5.87773701984379e-06,7605.696578,57.69912711
THA,2020,5.82812606171028e-06,6985.643939,58.05306724
TLS,2000,1.59269777529634e-06,492.4576694,32.66134513
TLS,2001,1.59901705019027e-06,587.8043556,31.60898222
TLS,2002,1.45400320078621e-06,533.9824764,30.48505984
