Country.Code,Years,PM2.5.Exposure,GDP,SelfHarm.inc.rate
PRI,2014,6.323834534,28981.45733,24.3295253
PRI,2015,6.745323174,29763.4883,24.14360961
PRI,2016,6.940336738,30627.1634,24.00021273
PRI,2017,7.122967105,31108.75275,23.91146354
PRI,2018,6.701185436,31615.06679,23.86970419
PRI,2019,6.660404839,32916.8668,23.85595661
PRI,2020,7.188415217,31427.42911,23.87547589
QAT,1990,89.41145072,16721.62077,33.90860834
QAT,1991,87.66437552,15133.49694,34.1706157
QAT,1992,86.26520471,16280.29388,34.41956192
QAT,1993,85.23709073,14769.71933,34.65009696
QAT,1994,84.60318599,14764.87714,34.84953744
QAT,1995,84.38664294,15822.50907,34.99845034
QAT,1996,84.63312031,17124.79209,35.16604376
QAT,1997,85.28859576,20522.8013,35.36517216
QAT,1998,86.22670011,17665.44084,35.55032415
QAT,1999,87.32106418,20233.68468,35.66363938
QAT,2000,88.44531877,27535.18294,35.65126223
QAT,2001,90.07384245,25870.79919,35.50558133
QAT,2002,92.37070321,27226.65935,35.26913932
QAT,2003,94.7440661,31602.47087,35.00689335
QAT,2004,96.60209614,41035.50084,34.78400527
QAT,2005,97.35295837,53949.67641,34.65557364
QAT,2006,95.80580048,62582.44531,34.50502902
QAT,2007,92.11642397,65954.34195,34.24252799
QAT,2008,87.71297459,80781.40392,33.92812562
QAT,2009,84.02359809,60785.73516,33.63748802
QAT,2010,82.4764402,77387.32679,33.46054202
QAT,2011,87.96241078,103261.5065,33.37997789
QAT,2012,95.6228667,108470.3788,33.34540406
QAT,2013,88.6466198,103697.0084,33.32794457
QAT,2014,75.17648245,95840.63101,33.30490575
QAT,2015,97.700028,68985.2947,33.26295925
QAT,2016,83.68549212,61253.63755,33.13392738
QAT,2017,83.26899062,63279.85569,32.96801892
QAT,2018,93.30695718,71039.84906,32.8791266
QAT,2019,81.00883378,66841.30135,32.96498697
QAT,2020,75.66303295,51683.50544,33.49908875
ROU,1990,23.08724872,1648.48523,53.70081987
ROU,1991,22.87799253,1254.312442,54.16316083
ROU,1992,22.65535735,1102.103785,54.66369559
ROU,1993,22.41947206,1158.056328,55.19494284
ROU,1994,22.17046556,1323.032378,55.74615498
ROU,1995,21.90846673,1650.049224,56.30400386
ROU,1996,21.56455652,1633.010644,56.94716759
ROU,1997,21.13862833,1577.33656,57.69968687
ROU,1998,20.73402974,1852.554969,58.46574719
ROU,1999,20.45410837,1599.906228,59.15286057
ROU,2000,20.40221182,1659.929049,59.66416636
ROU,2001,20.57274534,1825.192994,60.05157951
ROU,2002,20.83975428,2119.855097,60.42883318
ROU,2003,21.12604634,2679.40626,60.786732
ROU,2004,21.35442925,3494.990564,61.11822456
ROU,2005,21.44771073,4618.003508,61.41355094
ROU,2006,21.29930114,5757.531273,61.70016437
ROU,2007,20.94540134,8360.337759,61.99608149
ROU,2008,20.5230048,10435.15612,62.27267464
ROU,2009,20.169105,8548.454341,62.50820552
ROU,2010,20.02069541,8399.537423,62.68091913
ROU,2011,21.36317598,9560.675528,62.73270898
ROU,2012,19.42496673,8929.953662,62.65706963
ROU,2013,17.87110549,9497.674116,62.502214
ROU,2014,17.98983605,10031.77108,62.31254712
ROU,2015,17.49551757,8977.017482,62.13358049
ROU,2016,16.59833853,9404.540059,61.9282054
ROU,2017,17.04461175,10727.9822,61.6661517
ROU,2018,17.1719926,12502.26241,61.40640323
ROU,2019,15.00734037,12992.03261,61.21536032
ROU,2020,14.85017313,13082.30066,61.29935954
RUS,1990,25.92521648,3494.063232,197.2370353
RUS,1991,25.47681633,3490.452393,199.1391139
RUS,1992,25.01182551,3098.802734,201.3164304
RUS,1993,24.53161435,2930.670166,203.6254277
RUS,1994,24.03755312,2662.104004,206.0098516
RUS,1995,23.53101215,2665.779785,208.4649182
RUS,1996,23.01884197,2643.929199,212.2423794
RUS,1997,22.49800562,2737.572021,217.6250506
RUS,1998,21.95504213,1834.861816,223.124853
RUS,1999,21.37649054,1330.757202,227.3364345
RUS,2000,20.74888986,1771.594116,228.8839841
RUS,2001,19.83929731,2100.352539,227.6144748
RUS,2002,18.6102425,2377.529541,224.7188812
RUS,2003,17.34147308,2975.123047,220.86302
RUS,2004,16.3127367,4102.364746,216.7659974
RUS,2005,15.80378102,5323.455078,213.1392583
RUS,2006,15.69130797,6920.199707,209.8190433
RUS,2007,15.63633503,9101.239258,206.2313248
RUS,2008,15.59508323,11635.28418,202.418572
RUS,2009,15.52377363,8562.824219,198.4768637
RUS,2010,15.37862724,10674.99023,194.4979977
RUS,2011,13.91388771,14305.33203,189.6715672
RUS,2012,13.89912303,15401.85156,183.7394706
RUS,2013,14.057432,15941.44824,177.5549083
RUS,2014,14.24818052,14055.47266,171.988992
RUS,2015,12.93925094,9277.713867,167.9215982
RUS,2016,12.47846552,8663.158203,164.9177011
RUS,2017,11.73909441,10658.91309,162.2109727
RUS,2018,12.3153675,11211.8877,160.0945108
RUS,2019,11.67782303,11447.70117,158.8761225
RUS,2020,11.27277759,10108.32715,158.4577994
RWA,1990,30.37641685,345.7734951,43.42124189
RWA,1991,30.56702018,253.966902,43.38565754
RWA,1992,30.74326971,264.0839145,43.23163771
RWA,1993,30.89589131,247.0233185,42.98296161
RWA,1994,31.01561083,110.9536683,42.83720111
RWA,1995,31.09315413,227.9711478,42.64872061
RWA,1996,31.1610627,206.0491142,42.09681248
RWA,1997,31.24424339,238.7493714,41.27607527
RWA,1998,31.32197015,246.1546733,40.28818403
RWA,1999,31.37351689,264.7436868,39.23201087
RWA,2000,31.37815756,251.8692639,38.21287759
RWA,2001,31.22228052,237.3088462,37.15547627
RWA,2002,30.88794478,234.0430168,35.98455873
RWA,2003,30.49793022,249.012275,34.79192488
RWA,2004,30.1750167,269.5404463,33.67063464
RWA,2005,30.0419841,324.0168638,32.71612802
RWA,2006,30.09197394,356.9950229,31.87063145
RWA,2007,30.21830786,426.2341835,31.04511833
RWA,2008,30.39403595,528.3263918,30.27836693
RWA,2009,30.59220827,564.0390958,29.60975105
RWA,2010,30.78587492,593.6249277,29.0809035
RWA,2011,31.14124025,651.133678,28.62105588
RWA,2012,31.53607588,706.8173175,28.16990666
RWA,2013,30.62833845,704.9241902,27.77621801
RWA,2014,31.86897932,724.9575212,27.49030267
RWA,2015,31.25748109,733.998585,27.36282337
RWA,2016,31.68622999,729.5191542,27.44711782
RWA,2017,30.35535274,758.301003,27.69877136
RWA,2018,30.18166879,771.773522,28.01037291
RWA,2019,30.00716424,810.0514202,28.27547893
RWA,2020,31.28826549,778.7015386,28.72736774
WSM,1990,12.88974745,743.994213,83.66396768
WSM,1991,12.64199604,741.5639638,84.85110889
WSM,1992,12.45509607,776.7408244,85.91868921
WSM,1993,12.32723279,774.9886316,86.82204128
WSM,1994,12.25659145,1276.850216,87.51847818
WSM,1995,12.2413573,1288.104733,87.96553139
WSM,1996,12.33317373,1419.35849,88.21358873
WSM,1997,12.5394331,1607.887443,88.35544816
WSM,1998,12.79194412,1506.303592,88.40585001
WSM,1999,13.02251553,1416.76916,88.38262372
WSM,2000,13.16295602,1424.7524,88.30446709
WSM,2001,13.22111016,1453.870213,88.1534037
WSM,2002,13.25170724,1527.557905,87.91659858
WSM,2003,13.25688306,1798.124297,87.62364087
WSM,2004,13.2387734,2189.260426,87.30424192
WSM,2005,13.19951407,2550.042214,86.98759936
WSM,2006,13.12423576,2663.291359,86.61813775
WSM,2007,13.00544124,3038.619041,86.16098903
WSM,2008,12.85632442,3373.606399,85.67769176
WSM,2009,12.69007923,3279.182695,85.22954341
WSM,2010,12.51989959,3524.247925,84.87718373
WSM,2011,12.24986546,3821.506783,84.60804824
WSM,2012,12.46582429,3934.603208,84.36456459
WSM,2013,12.55893786,4023.525401,84.14168352
WSM,2014,12.57885193,3982.680802,83.93344612
WSM,2015,12.42244184,4084.360838,83.73315536
WSM,2016,12.50988931,4147.070977,83.42412974
WSM,2017,12.08913804,4307.59382,83.00424708
WSM,2018,12.82459951,4231.814095,82.63763323
WSM,2019,12.87267267,4351.942349,82.489506
WSM,2020,12.55189528,4099.660091,83.07601065
SMR,1997,14.01888053,37852.97262,77.63970873
SMR,1998,13.78063245,40126.93314,77.41635658
SMR,1999,13.54289518,41931.79515,77.17313595
SMR,2000,13.31499444,37600.70774,76.91663422
SMR,2001,13.07046045,39035.10343,76.58214548
SMR,2002,12.78463816,41790.84327,76.15093277
SMR,2003,12.46957536,52529.90937,75.69842919
SMR,2004,12.13731987,58232.01762,75.30026899
SMR,2005,11.79991948,59877.80058,75.03207156
SMR,2006,11.38830136,63270.77808,74.84165159
SMR,2007,10.89259585,70124.46344,74.64338351
SMR,2008,10.41365546,75902.13205,74.46277274
SMR,2009,10.05233271,62428.99433,74.32537613
SMR,2010,9.909480126,56543.18982,74.25728054
SMR,2011,10.69772481,55601.39297,74.22117161
SMR,2012,10.45793569,47945.89917,74.17830245
SMR,2013,10.26137306,50807.82891,74.15194171
SMR,2014,10.7247942,51260.49383,74.16566173
SMR,2015,11.03417563,43146.82404,74.24341866
SMR,2016,10.7965188,44359.47977,74.5875117
SMR,2017,11.13787836,45192.02798,75.20769339
SMR,2018,11.71602201,47950.68806,75.83893539
SMR,2019,10.49382376,46627.01224,76.21693854
SMR,2020,10.69089833,44426.64634,76.0076537
STP,1990,24.26468293,970.0601896,12.28041393
STP,1991,23.17711341,855.1050758,12.24547831
STP,1992,22.35149878,740.4711265,12.23168797
STP,1993,21.77619297,963.785325,12.23732885
STP,1994,21.43954994,989.5005327,12.2605147
STP,1995,21.32992361,768.7107512,12.29961393
STP,1996,21.67261571,987.0487124,12.37611455
STP,1997,22.49508634,661.6682328,12.49768815
STP,1998,23.488927,513.5693803,12.64183902
STP,1999,24.34572919,542.692548,12.78583709
STP,2000,24.7570844,529.0893834,12.90690812
STP,2001,24.83362083,518.8805013,13.02615374
STP,2002,24.89176722,568.1025725,13.16655406
STP,2003,24.93181589,663.6962118,13.31000115
STP,2004,24.95405918,726.5608821,13.43824608
STP,2005,24.95878941,844.1691819,13.53314748
STP,2006,24.64273365,861.9707077,13.59426162
STP,2007,23.89467486,878.8857919,13.63925129
STP,2008,23.00298925,1081.868458,13.67964323
STP,2009,22.25605305,1128.280462,13.72653373
STP,2010,21.94224247,1045.209582,13.7909461
STP,2011,23.08579633,1219.801891,13.88323593
STP,2012,20.53143933,1210.792647,14.00441944
STP,2013,21.96741667,1382.575784,14.15269922
STP,2014,19.66306329,1489.676334,14.32591171
STP,2015,26.15006646,1298.109466,14.52191982
STP,2016,25.73423669,1434.870181,14.87513504
STP,2017,21.30752024,1555.794778,15.41290619
STP,2018,20.0156979,1825.599718,15.97298942
STP,2019,21.65567283,1935.293182,16.39383674
STP,2020,27.33575228,2167.220018,16.67120916
SAU,1990,46.80237202,11054.7495,16.71331607
SAU,1991,46.71825429,11847.16995,16.47699228
SAU,1992,46.67179218,11730.26877,16.30371878
SAU,1993,46.6544194,10884.86079,16.19225582
SAU,1994,46.65756963,10601.91967,16.14151795
SAU,1995,46.67267659,10786.4009,16.15158358
SAU,1996,47.3509548,11471.5046,16.25317389
SAU,1997,49.01156438,11545.3456,16.46102252
SAU,1998,51.14785746,9836.057298,16.74604489
SAU,1999,53.25318614,10452.18994,17.07890479
SAU,2000,54.82090252,11714.56237,17.43064396
SAU,2001,55.96119598,10805.31133,17.86858711
SAU,2002,57.06008443,10586.05435,18.45070396
SAU,2003,58.02466277,11487.22041,19.13075713
SAU,2004,58.76202593,13154.4979,19.86160531
SAU,2005,59.1792688,15975.74738,20.59639976
SAU,2006,59.34607383,17563.61454,21.39609584
SAU,2007,59.4348208,18596.15026,22.31303796
SAU,2008,59.50665066,22320.4889,23.28060943
SAU,2009,59.62270435,17718.39116,24.23158377
SAU,2010,59.84412279,22028.37902,25.09823671
SAU,2011,61.9036202,26966.29416,25.89350138
SAU,2012,65.81365357,28348.57301,26.66908572
SAU,2013,64.24956643,27290.19781,27.41664294
SAU,2014,51.08775224,27079.67339,28.1274569
SAU,2015,65.61218013,22453.57155,28.7923826
SAU,2016,57.27212943,21515.66001,29.49593909
SAU,2017,59.44024848,23081.20453,30.24503926
SAU,2018,61.98866405,28036.02647,30.91961244
SAU,2019,58.62259286,27892.84215,31.40053486
SAU,2020,53.14860136,23271.40376,31.76090518
SEN,1990,66.603048,957.3143374,30.82336544
SEN,1991,67.05847909,913.3995758,30.80403716
SEN,1992,67.48949718,951.2049601,30.79960804
SEN,1993,67.8708589,877.5290034,30.80830989
SEN,1994,68.17732086,583.782776,30.82788119
SEN,1995,68.38363968,714.9943964,30.85709922
SEN,1996,68.58492078,723.4699501,30.9224597
SEN,1997,68.84888189,650.7763214,31.02751506
SEN,1998,69.10919812,684.5881058,31.13873869
SEN,1999,69.29954456,677.5163387,31.22453868
SEN,2000,69.35359631,603.2331625,31.25368164
SEN,2001,67.97953731,637.2135306,31.18563802
SEN,2002,64.75318974,669.4304473,31.04160245
SEN,2003,60.90968612,817.8880342,30.87785697
SEN,2004,57.68415892,918.1020795,30.75301654
SEN,2005,56.31174066,979.8461015,30.72083838
SEN,2006,56.32875901,1017.201967,30.86869491
SEN,2007,56.43182665,1188.938778,31.1812704
SEN,2008,56.59650366,1398.79218,31.55661341
SEN,2009,56.79835009,1308.694043,31.8912131
SEN,2010,57.012926,1275.883575,32.08255138
SEN,2011,59.14123976,1374.675919,32.11947236
SEN,2012,71.98450975,1326.837988,32.09095125
SEN,2013,50.77406259,1379.831966,32.0390425
SEN,2014,54.88946654,1398.891376,32.00548044
SEN,2015,70.7409851,1218.006136,32.03316158
SEN,2016,62.24529071,1266.439572,32.21241154
SEN,2017,68.99616112,1356.805184,32.55096304
SEN,2018,61.80097405,1452.556126,32.96363643
SEN,2019,60.34290163,1431.181289,33.36736207
SEN,2020,63.74022113,1461.087204,33.99121472
SRB,1995,33.02451279,2349.406452,111.8709499
SRB,1996,32.62527405,3053.905169,111.3513278
SRB,1997,32.11158427,3573.504402,110.4643258
SRB,1998,31.62163157,2775.47373,109.3529646
SRB,1999,31.29360409,2768.910413,108.1609813
SRB,2000,31.26568995,974.7254693,107.0262648
SRB,2001,31.58792716,1812.420883,105.8373021
SRB,2002,32.1130883,2390.734594,104.4324409
SRB,2003,32.68346338,3153.901131,102.8803751
SRB,2004,33.14134242,3597.087981,101.2583783
SRB,2005,33.32901543,3807.974173,99.63368815
SRB,2006,33.11846616,4492.71367,97.79060986
SRB,2007,32.61638714,6081.087657,95.61263262
SRB,2008,32.01713153,7376.735179,93.30559197
SRB,2009,31.5150525,6414.044846,91.06659251
SRB,2010,31.30450324,5970.926609,89.0965344
SRB,2011,33.95588567,7082.286167,87.14062194
SRB,2012,30.38464917,6263.040861,84.99233019
SRB,2013,28.45613507,7040.418121,82.9378018
SRB,2014,28.03673292,6886.678091,81.26195654
SRB,2015,27.86326925,5820.321558,80.24542055
SRB,2016,25.5339499,5982.370301,79.70537364
SRB,2017,26.2823086,6548.036538,79.28669224
SRB,2018,27.12834196,7559.861657,79.01561135
SRB,2019,22.6362589,7755.632986,78.92145498
SRB,2020,22.50753557,8098.709557,79.07633479
SYC,1990,8.725008843,5642.072897,41.36638564
SYC,1991,8.987289128,5654.639757,41.86243472
SYC,1992,9.23279609,6520.489505,42.27370936
SYC,1993,9.457879863,6978.680754,42.58792978
SYC,1994,9.658890578,6974.867706,42.7605666
SYC,1995,9.83217837,7180.668327,42.74456829
SYC,1996,9.998361482,7004.336039,42.5869912
SYC,1997,10.16595627,7746.698513,42.36639018
SYC,1998,10.31316004,8209.514443,42.13740367
SYC,1999,10.41817008,8243.236101,41.93920877
SYC,2000,10.45918371,8063.655006,41.81156469
SYC,2001,10.43722466,8153.298637,41.63561462
SYC,2002,10.37540799,8864.169195,41.3193425
SYC,2003,10.28506795,9070.284608,40.93940146
SYC,2004,10.17753879,10827.67164,40.57259762
SYC,2005,10.06415477,11802.11183,40.2976134
SYC,2006,9.881010292,12782.99389,40.07895164
SYC,2007,9.60702172,12669.30267,39.84495458
SYC,2008,9.317756231,11265.43763,39.62654016
SYC,2009,9.088781006,9747.091805,39.44586666
SYC,2010,8.995663224,10934.79495,39.32654338
SYC,2011,10.48363236,12110.09375,39.26134704
SYC,2012,9.819805685,12337.15547,39.23335341
SYC,2013,9.655941003,14821.29215,39.25890829
SYC,2014,9.06745869,15188.19022,39.352959
SYC,2015,9.001745365,15333.10517,39.52893228
SYC,2016,9.912230008,16566.9946,39.96410329
SYC,2017,9.847947439,17480.36519,40.66050692
SYC,2018,9.355914849,18440.23405,41.36794429
SYC,2019,9.43411736,19141.51187,41.84319514
SYC,2020,8.499838577,14041.47541,42.19768422
SLE,1990,43.17897877,154.7942462,24.24780241
SLE,1991,41.09065615,183.6863906,24.39878274
SLE,1992,39.40391429,163.1976263,24.59722641
SLE,1993,38.15465222,184.9517451,24.82756054
SLE,1994,37.37876901,218.5073839,25.07135452
SLE,1995,37.11216371,208.3520433,25.31428955
SLE,1996,37.56975773,224.2585894,25.63914702
SLE,1997,38.66778662,199.8801032,26.07717137
SLE,1998,39.99412062,156.5181188,26.57708844
SLE,1999,41.13662998,155.0208333,27.08563209
SLE,2000,41.68318494,143.7437432,27.53747335
SLE,2001,41.76188178,358.3156859,27.96013045
SLE,2002,41.78167837,388.995136,28.40342237
SLE,2003,41.75173726,413.817666,28.84318092
SLE,2004,41.68122105,417.7500348,29.24370462
SLE,2005,41.57929231,462.6333244,29.56240245
SLE,2006,41.02154796,517.913366,29.85026335
SLE,2007,39.8572437,578.6484174,30.14819271
SLE,2008,38.50603023,650.6844222,30.42607566
SLE,2009,37.38755829,624.8987979,30.65631471
SLE,2010,36.92147859,648.1292295,30.80574314
SLE,2011,43.13492173,718.1616807,30.89770744
SLE,2012,42.39698958,904.840762,30.97281082
SLE,2013,34.42033317,1146.416391,31.04303028
SLE,2014,36.21937351,1140.927423,31.12144249
SLE,2015,51.80616711,945.1481685,31.21338944
SLE,2016,48.70367439,838.6316153,31.37475539
SLE,2017,44.70737676,788.4868673,31.61386101
SLE,2018,44.33515011,845.9145405,31.88680056
SLE,2019,38.59209829,843.7125173,32.1496777
SLE,2020,43.2210935,845.3138363,32.63809293
SGP,1990,35.03329263,11861.75616,105.1548351
SGP,1991,30.86528306,14502.37999,105.9737593
SGP,1992,27.07396399,16136.24054,106.6890516
SGP,1993,23.91824727,18290.13011,107.1649914
SGP,1994,21.65704475,21552.41004,107.2802195
SGP,1995,20.54926827,24914.8507,107.1583448
SGP,1996,20.2379666,26232.8661,106.0795871
SGP,1997,20.11910282,26375.86537,104.4680067
SGP,1998,20.08096025,21829.27378,102.4348876
SGP,1999,20.01182217,21796.63739,100.7309799
SGP,2000,19.79997192,23852.83895,99.05119699
SGP,2001,19.31426286,21699.74149,97.51943586
SGP,2002,18.58425257,22159.83737,96.02487035
SGP,2003,17.73928066,23730.38401,94.62255493
SGP,2004,16.90868676,27608.08001,93.07435899
SGP,2005,16.22181047,29961.31728,91.70366489
SGP,2006,15.60320415,33768.45282,90.20769738
SGP,2007,14.95527648,39432.88602,88.24373292
SGP,2008,14.37415164,40008.57205,86.0130606
SGP,2009,13.95595379,38926.80544,84.24255741
SGP,2010,13.7968071,47236.68308,82.85826189
SGP,2011,15.50309323,53891.45703,81.63883323
SGP,2012,16.92235993,55547.55531,80.20716482
SGP,2013,18.07666256,56967.42579,78.772255
SGP,2014,17.28168859,57564.80231,77.60603278
SGP,2015,17.1833033,55645.60686,76.83248881
SGP,2016,15.90029489,56899.91818,76.37251176
SGP,2017,16.07688405,61162.09739,76.19188032
SGP,2018,15.97685716,66840.63734,76.01451179
SGP,2019,17.07590632,66081.71992,75.76229293
SGP,2020,13.86919559,61466.80368,75.51732472
SVK,1990,26.10791675,2437.17517,82.81996109
SVK,1991,26.10991088,2726.593055,82.94578797
SVK,1992,26.00363059,2959.336449,82.99517286
SVK,1993,25.80824557,3143.101431,82.97713096
SVK,1994,25.54292553,3820.964275,82.90462703
SVK,1995,25.22684018,4882.511582,82.78861367
SVK,1996,24.60444367,5247.70081,82.41706782
SVK,1997,23.60814426,5172.417575,81.7066311
SVK,1998,22.53904283,5560.916178,80.85554595
SVK,1999,21.69824023,5651.623275,80.06597052
SVK,2000,21.38683734,5421.644844,79.543643
SVK,2001,21.62785163,5712.478028,79.22050067
SVK,2002,22.12497175,6554.628084,78.89814139
SVK,2003,22.70030529,8675.396337,78.58478145
SVK,2004,23.17595985,10650.12901,78.29102256
SVK,2005,23.37404302,11641.54103,78.02471724
SVK,2006,23.17577913,13167.89547,77.73464871
SVK,2007,22.70299601,16110.48173,77.37821027
SVK,2008,22.13870649,18744.31923,76.97433459
SVK,2009,21.66592338,16586.75278,76.54496579
SVK,2010,21.46765949,16899.44868,76.11079979
SVK,2011,22.55585624,18469.43543,75.4660932
SVK,2012,20.3421781,17516.96911,74.54671562
SVK,2013,19.58088787,18312.78051,73.58450801
SVK,2014,19.26610105,18770.92899,72.81151223
SVK,2015,19.18674764,16442.07609,72.46044093
SVK,2016,17.87880045,16636.07691,72.64068558
SVK,2017,18.18474975,17645.52987,73.14185121
SVK,2018,18.67878491,19573.3717,73.71872559
SVK,2019,15.83711665,19406.05897,74.12985159
SVK,2020,15.39161943,19735.48583,74.26356529
SVN,1990,25.12691514,9925.14071,162.1129937
SVN,1991,25.00669002,7229.311498,163.1809808
SVN,1992,24.80930844,7151.152438,163.9294021
SVN,1993,24.548433,7254.588874,164.3500532
SVN,1994,24.23772631,8243.898955,164.4561414
SVN,1995,23.89085099,10738.08876,164.2471148
SVN,1996,23.32666242,10796.73994,163.4106617
SVN,1997,22.50565539,10436.72607,161.8679994
SVN,1998,21.65395162,11131.56666,159.9548188
SVN,1999,20.99767283,11401.49068,157.9824591
SVN,2000,20.76294074,10135.72191,156.2841078
SVN,2001,20.93419702,10375.62559,154.7819926
SVN,2002,21.26822316,11639.12978,153.1837447
SVN,2003,21.64965057,14711.67487,151.4629315
SVN,2004,21.96311064,17103.82978,149.580901
SVN,2005,22.0932348,17969.70959,147.5184622
SVN,2006,21.7654812,19563.00506,144.5787615
SVN,2007,20.98391492,23725.1596,140.5004306
SVN,2008,20.05107775,27461.97642,135.9385027
SVN,2009,19.26951147,24501.78973,131.5390477
SVN,2010,18.94175787,23329.84177,127.9536968
SVN,2011,20.69735087,24940.62848,124.9136501
SVN,2012,18.34301912,22442.14179,121.851169
SVN,2013,18.16324479,23236.96553,119.0009345
SVN,2014,17.79704249,24013.06821,116.5836471
SVN,2015,17.72092606,20697.27485,114.8266044
SVN,2016,16.45177746,21447.83778,113.4825988
SVN,2017,16.50269644,23303.07771,112.2419266
SVN,2018,18.18015528,25888.04811,111.2494761
SVN,2019,13.90821658,25814.16872,110.6462028
SVN,2020,14.29115275,25392.06511,110.6677155
SLB,1990,12.43428667,648.3252126,76.9394483
SLB,1991,12.32040595,665.8331041,78.534311
SLB,1992,12.24009013,763.8579685,80.00116702
SLB,1993,12.19131941,828.8699978,81.25638094
SLB,1994,12.17207398,1078.041093,82.21555445
SLB,1995,12.18033404,1220.179193,82.79537358
SLB,1996,12.24827663,1289.330369,83.11574507
SLB,1997,12.38304274,1292.239519,83.39571348
SLB,1998,12.5450585,1091.890969,83.61358373
SLB,1999,12.69475003,1133.622565,83.75353131
SLB,2000,12.79254343,953.1719014,83.79961692
SLB,2001,12.81537353,911.7919354,83.6933453
SLB,2002,12.78865089,756.8902965,83.46869679
SLB,2003,12.74551528,895.9892727,83.20165523
SLB,2004,12.71910647,986.081904,82.97020523
SLB,2005,12.74256422,1144.457585,82.85269037
SLB,2006,12.84185013,1255.625891,82.88204304
SLB,2007,12.99619038,1390.156966,83.02473323
SLB,2008,13.16862163,1525.850924,83.24343309
SLB,2009,13.32218052,1554.707237,83.50195739
SLB,2010,13.4199037,1685.15499,83.76496664
SLB,2011,13.30860868,1924.052773,84.15478155
SLB,2012,13.31689811,2066.253523,84.72554657
SLB,2013,13.57873135,2161.395736,85.33192977
SLB,2014,13.6743436,2164.944239,85.82952686
SLB,2015,13.38897778,2045.478895,86.07356754
SLB,2016,13.47202595,2082.62989,85.82887953
SLB,2017,13.43405834,2143.574652,85.19753145
SLB,2018,14.2731157,2278.206339,84.5393292
SLB,2019,14.30023529,2223.665026,84.21397913
SLB,2020,13.95428301,2063.331015,84.62632908
SOM,1990,22.51186527,145.6035014,29.43718116
SOM,1991,19.72124498,105.3713265,29.53102798
SOM,1992,17.80132329,109.2049105,29.63058995
SOM,1993,16.60816105,188.6031587,29.71439965
SOM,1994,15.99781909,210.7937796,29.77126248
SOM,1995,15.82635824,210.6732546,29.81883148
SOM,1996,17.14538734,237.241441,29.87958609
SOM,1997,20.2907644,280.1127242,29.9509558
SOM,1998,24.04492412,363.2000135,30.01571666
SOM,1999,27.19030119,358.6587808,30.05586035
SOM,2000,28.50933028,386.1192744,30.05456021
SOM,2001,27.89014938,244.9148425,30.03937213
SOM,2002,26.41364109,229.5989183,30.04005202
SOM,2003,24.65135699,286.2730252,30.04083995
SOM,2004,23.1748487,375.4103262,30.02600833
SOM,2005,22.5556678,439.9799078,29.98079369
SOM,2006,22.59636277,457.9966622,29.87465392
SOM,2007,22.73108592,479.6356281,29.71454831
SOM,2008,22.97879459,507.0374433,29.54167315
SOM,2009,23.3584461,246.5132517,29.39791841
SOM,2010,23.88899781,219.2024539,29.32648766
SOM,2011,27.74333206,235.3259456,29.33559096
SOM,2012,29.2235174,350.2619467,29.38765221
SOM,2013,27.54794154,393.398705,29.45808487
SOM,2014,25.44048642,429.431656,29.53278552
SOM,2015,24.73237336,445.5830786,29.60036121
SOM,2016,25.30113953,460.928492,29.67435266
SOM,2017,26.64046837,510.939953,29.76686561
SOM,2018,27.08884707,509.5258024,29.859637
SOM,2019,22.83604392,539.8939316,29.93338916
SOM,2020,24.52510822,518.1847785,30.06291381
ZAF,1990,24.56797448,3093.489204,86.36423587
ZAF,1991,24.69795226,3243.23616,85.82967467
ZAF,1992,24.79068494,3462.394002,85.35710537
ZAF,1993,24.85090941,3399.640096,84.94876413
ZAF,1994,24.88336256,3488.597115,84.60404752
ZAF,1995,24.89278127,3855.634087,84.32178754
ZAF,1996,24.86329413,3617.55336,84.13636418
ZAF,1997,24.78370304,3700.235548,84.03226051
ZAF,1998,24.6657548,3309.609331,83.93279167
ZAF,1999,24.52119623,3242.368305,83.77161185
ZAF,2000,24.36177415,3217.846934,83.49358781
ZAF,2001,24.06394288,2847.151919,83.23941393
ZAF,2002,23.58936361,2688.23676,83.07660317
ZAF,2003,23.07759345,4062.21756,82.83323382
ZAF,2004,22.66818948,5221.463337,82.34329629
ZAF,2005,22.5007088,5836.876633,81.45218435
ZAF,2006,22.71703629,6077.382934,79.70903966
ZAF,2007,23.24411385,6591.85536,77.08074525
ZAF,2008,23.89908409,6184.754743,74.03793804
ZAF,2009,24.49908961,6374.7056,71.04176372
ZAF,2010,24.86127304,7973.471958,68.5484901
ZAF,2011,24.99688452,8646.055711,66.33173427
ZAF,2012,24.6444105,8076.976785,64.01305173
ZAF,2013,24.16074609,7331.654674,61.82576892
ZAF,2014,24.54848349,6856.731371,60.00257445
ZAF,2015,24.5964053,6112.273825,58.77520181
ZAF,2016,24.14768911,5651.205852,58.0729999
ZAF,2017,23.7549374,6618.335083,57.64268072
ZAF,2018,23.8122504,6914.178032,57.4516757
ZAF,2019,23.18977206,6533.71121,57.46940597
ZAF,2020,23.75306924,5580.603831,57.80342698
SSD,2008,36.2667194,1654.211535,20.89061761
SSD,2009,36.16347625,1323.220687,20.8378427
SSD,2010,36.12494067,1498.27035,20.81633057
SSD,2011,38.37701051,1448.98435,20.81932738
SSD,2012,39.05812518,1109.260501,20.83589358
SSD,2013,37.47378781,1650.189434,20.86784608
SSD,2014,31.4965311,1242.734502,20.91779073
